task_id,pattern,difficulty,config,model,model_key,pass,reward,steps,delegations,tokens_in,tokens_cached,tokens_out,cost_usd,wallclock_s,terminal_reason,commit,run_id
2290_hard_repair_plan_hard,repair_plan_hard,hard,C_full,z-ai/glm-5.1,big,False,22.86,63,0,2392188,2200320,134427,0.929483,1888.29,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,False,0.0,11,0,76438,27328,13022,0.090914,720.07,api_error,1a6af41c1e956a7e8002d1842644d340816ea274,C_full__big__dev5__20260902T002445Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,False,0.0,9,0,72600,7808,9517,0.093574,1018.62,crash,1a6af41c1e956a7e8002d1842644d340816ea274,C_full__big__dev5__20260902T002445Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,False,0.0,12,0,117995,15744,6344,0.121288,723.86,api_error,1a6af41c1e956a7e8002d1842644d340816ea274,C_full__big__dev5__20260902T002445Z
2024_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,False,0.0,8,0,55662,10816,4903,0.06011,1023.05,crash,1a6af41c1e956a7e8002d1842644d340816ea274,C_full__big__dev5__20260902T002445Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,False,23.53,15,0,159661,31488,7436,0.151598,1023.13,crash,1a6af41c1e956a7e8002d1842644d340816ea274,C_full__big__dev5__20260902T002445Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,31,0,345783,170304,15043,0.234992,1011.89,crash,df2c106aad32865503ba9f2dc2218aab0c44476f,C_full__big__dev5__20260902T005101Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,False,0.0,11,0,67764,30848,16579,0.090264,1011.83,crash,df2c106aad32865503ba9f2dc2218aab0c44476f,C_full__big__dev5__20260902T005101Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,False,0.0,12,0,75972,44480,17504,0.089134,995.24,crash,df2c106aad32865503ba9f2dc2218aab0c44476f,C_full__big__dev5__20260902T005101Z
2024_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,False,23.31,24,0,277805,120896,12314,0.203546,456.63,finish,df2c106aad32865503ba9f2dc2218aab0c44476f,C_full__big__dev5__20260902T005101Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,31,0,371517,195840,10640,0.224127,1011.8,crash,df2c106aad32865503ba9f2dc2218aab0c44476f,C_full__big__dev5__20260902T005101Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,False,0.0,7,0,40726,5312,11699,0.055983,750.28,api_error,5ebb84b65db3f0a2d65b31485bb0f727b61a8302,C_full__big__dev5__20260902T012007Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,False,22.73,19,0,211958,66368,10142,0.18042,591.7,finish,5ebb84b65db3f0a2d65b31485bb0f727b61a8302,C_full__big__dev5__20260902T012007Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,False,0.0,10,0,62866,30528,17772,0.089421,642.49,api_error,5ebb84b65db3f0a2d65b31485bb0f727b61a8302,C_full__big__dev5__20260902T012007Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,27,0,339723,146176,11373,0.23903,829.53,finish,5ebb84b65db3f0a2d65b31485bb0f727b61a8302,C_full__big__dev5__20260902T012007Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,29,0,336218,158656,12845,0.229122,536.43,finish,c59de98b12f76e380dcbea8fd77749c227682eab,C_full__big__dev5__20260902T014728Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,False,22.73,39,0,505568,120512,19903,0.450466,1448.87,finish,c59de98b12f76e380dcbea8fd77749c227682eab,C_full__big__dev5__20260902T014728Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,False,22.84,42,0,644094,230464,19088,0.486734,1096.43,finish,c59de98b12f76e380dcbea8fd77749c227682eab,C_full__big__dev5__20260902T014728Z
2024_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,38,0,598570,217728,17222,0.447606,986.83,finish,c59de98b12f76e380dcbea8fd77749c227682eab,C_full__big__dev5__20260902T014728Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,False,40.0,30,0,587756,195840,28475,0.490973,1359.49,finish,c59de98b12f76e380dcbea8fd77749c227682eab,C_full__big__dev5__20260902T014728Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,26,0,376911,214016,16615,0.231785,564.82,finish,52b4898e87d20573f29c4a1187201fcefabf13b6,C_full__big__dev5__20260902T062626Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,True,100.0,20,0,395845,25792,18367,0.42175,1556.42,finish,52b4898e87d20573f29c4a1187201fcefabf13b6,C_full__big__dev5__20260902T062626Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,False,22.84,35,0,541677,179136,21668,0.439583,1137.62,finish,52b4898e87d20573f29c4a1187201fcefabf13b6,C_full__big__dev5__20260902T062626Z
2024_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,False,13.14,25,0,333416,38144,12896,0.332824,1842.4,api_error,52b4898e87d20573f29c4a1187201fcefabf13b6,C_full__big__dev5__20260902T062626Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,30,0,438486,139008,8505,0.333307,366.73,finish,52b4898e87d20573f29c4a1187201fcefabf13b6,C_full__big__dev5__20260902T062626Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,False,20.97,26,0,807826,628928,47934,0.406177,1190.83,finish,74050899d7cca15c5550bd2e062dfaab7ddac907,C_full__big__dev5__20260902T070908Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,False,22.73,17,0,525237,396800,32008,0.27548,2027.15,finish,74050899d7cca15c5550bd2e062dfaab7ddac907,C_full__big__dev5__20260902T070908Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,62,0,1525118,1224384,88983,0.73508,2343.47,finish,74050899d7cca15c5550bd2e062dfaab7ddac907,C_full__big__dev5__20260902T070908Z
2024_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,52,0,1200808,937792,132648,0.777205,3838.84,finish,74050899d7cca15c5550bd2e062dfaab7ddac907,C_full__big__dev5__20260902T070908Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,19,0,519964,407424,35083,0.271603,693.67,finish,74050899d7cca15c5550bd2e062dfaab7ddac907,C_full__big__dev5__20260902T070908Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,False,20.97,34,0,1078530,964736,70243,0.467488,1137.3,finish,22dc2537b56eebc05aa16f9efd0171b74c1995d3,C_full__big__dev5__20260902T080852Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,False,0.0,30,0,811911,776448,86370,0.393644,7032.58,api_error,22dc2537b56eebc05aa16f9efd0171b74c1995d3,C_full__big__dev5__20260902T080852Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,False,0.0,65,0,2051545,1902400,162905,0.879919,2517.42,finish,22dc2537b56eebc05aa16f9efd0171b74c1995d3,C_full__big__dev5__20260902T080852Z
2024_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,46,0,1272478,1237504,81292,0.47346,1143.76,finish,22dc2537b56eebc05aa16f9efd0171b74c1995d3,C_full__big__dev5__20260902T080852Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,20,0,430903,324800,34137,0.249077,582.84,finish,22dc2537b56eebc05aa16f9efd0171b74c1995d3,C_full__big__dev5__20260902T080852Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,28,0,1385839,917312,118052,1.413868,1917.54,finish,7346522209c81bc0a2921268e343dc8f824a2b1c,C_full__big__dev5__20260909T055633Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,True,100.0,29,0,1349874,1126784,145413,1.245107,2284.73,finish,7346522209c81bc0a2921268e343dc8f824a2b1c,C_full__big__dev5__20260909T055633Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,35,0,1058344,931776,69876,0.726911,1193.13,finish,7346522209c81bc0a2921268e343dc8f824a2b1c,C_full__big__dev5__20260909T055633Z
2024_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,32,0,1477367,1153472,125102,1.303805,2206.01,finish,7346522209c81bc0a2921268e343dc8f824a2b1c,C_full__big__dev5__20260909T055633Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,11,0,469929,331584,43885,0.448011,750.28,finish,7346522209c81bc0a2921268e343dc8f824a2b1c,C_full__big__dev5__20260909T055633Z
2021_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,False,97.5,30,0,910488,812864,78849,0.694954,1224.68,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2031_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,20,0,804741,626176,64710,0.658628,988.04,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2040_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,18,0,365167,328704,15747,0.205798,1039.24,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2049_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,False,75.26,21,0,534146,436544,89012,0.641797,2092.36,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2060_medium_07_screened_buy_only_mixed_seeded_invoicing,07_screened_buy_only_mixed_seeded_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,16,0,569738,446528,47605,0.487749,1261.24,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2139_medium_14_single_subassembly_shared_overflow_capacity,14_single_subassembly_shared_overflow_capacity,medium,C_full,z-ai/glm-5.1,big,False,81.27,63,0,2488578,2303552,92029,1.2139,1678.1,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2159_hard_16_serial_subassemblies_branch_assigned,16_serial_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,True,100.0,58,0,2227680,2015232,115775,1.321005,1822.91,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2187_medium_19_manufacture_only_no_buy_route,19_manufacture_only_no_buy_route,medium,C_full,z-ai/glm-5.1,big,True,100.0,21,0,467302,334848,81328,0.630339,1936.85,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2188_medium_19_manufacture_only_no_buy_route,19_manufacture_only_no_buy_route,medium,C_full,z-ai/glm-5.1,big,True,100.0,26,0,1169828,1054848,82786,0.799491,1387.05,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2197_medium_20_manufacture_only_no_available_vendors,20_manufacture_only_no_available_vendors,medium,C_full,z-ai/glm-5.1,big,True,99.12,29,0,906271,764416,67523,0.694446,1728.49,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2201_medium_20_manufacture_only_no_available_vendors,20_manufacture_only_no_available_vendors,medium,C_full,z-ai/glm-5.1,big,True,100.0,28,0,749447,632768,37265,0.474721,1268.86,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2252_hard_25_shared_component_subassemblies_branch_assigned_screened_all_seeded,25_shared_component_subassemblies_branch_assigned_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,True,100.0,52,0,2129306,1926336,94157,1.170256,1640.27,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2273_easy_repair_plan_easy,repair_plan_easy,easy,C_full,z-ai/glm-5.1,big,True,100.0,21,0,817974,639360,67281,0.666268,2012.19,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2289_medium_repair_plan_medium,repair_plan_medium,medium,C_full,z-ai/glm-5.1,big,True,99.01,35,0,1226694,938688,92234,1.031432,2171.73,finish,0d276508be700c63c1270746029f0085f8d14a3f,C_full__big__eval100__20260903T030749Z
2063_medium_07_screened_buy_only_mixed_seeded_invoicing,07_screened_buy_only_mixed_seeded_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,25,0,806246,724288,51684,0.530466,827.13,finish,858c46cb8c1ac03a54094b75a930a4b21301a0bf,C_full__big__eval100__20260903T042100Z
2077_medium_09_single_bom_lowest_cost,09_single_bom_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,28,0,788203,673344,63625,0.600052,945.68,finish,858c46cb8c1ac03a54094b75a930a4b21301a0bf,C_full__big__eval100__20260903T042100Z
2087_medium_10_single_bom_split_by_capacity,10_single_bom_split_by_capacity,medium,C_full,z-ai/glm-5.1,big,False,0.0,21,0,704003,551424,106904,0.827358,2282.43,api_error,858c46cb8c1ac03a54094b75a930a4b21301a0bf,C_full__big__eval100__20260903T042100Z
2091_medium_10_single_bom_split_by_capacity,10_single_bom_split_by_capacity,medium,C_full,z-ai/glm-5.1,big,True,100.0,25,0,752940,645376,78310,0.662951,1102.85,finish,858c46cb8c1ac03a54094b75a930a4b21301a0bf,C_full__big__eval100__20260903T042100Z
2102_hard_11_restricted_subassembly_qualified_workcenters,11_restricted_subassembly_qualified_workcenters,hard,C_full,z-ai/glm-5.1,big,False,19.55,21,0,690886,586688,102430,0.749108,1443.68,finish,858c46cb8c1ac03a54094b75a930a4b21301a0bf,C_full__big__eval100__20260903T042100Z
2121_medium_13_single_subassembly_qualified_workcenters,13_single_subassembly_qualified_workcenters,medium,C_full,z-ai/glm-5.1,big,True,100.0,26,0,740911,563136,89894,0.771738,1276.17,finish,858c46cb8c1ac03a54094b75a930a4b21301a0bf,C_full__big__eval100__20260903T042100Z
2184_medium_19_manufacture_only_no_buy_route,19_manufacture_only_no_buy_route,medium,C_full,z-ai/glm-5.1,big,False,96.25,37,0,1722039,1502976,91729,1.075168,1453.91,finish,858c46cb8c1ac03a54094b75a930a4b21301a0bf,C_full__big__eval100__20260903T042100Z
2225_medium_22_single_bom_split_by_capacity_invoicing,22_single_bom_split_by_capacity_invoicing,medium,C_full,z-ai/glm-5.1,big,False,98.24,55,0,2115825,1955968,83325,1.098981,1318.38,finish,858c46cb8c1ac03a54094b75a930a4b21301a0bf,C_full__big__eval100__20260903T042100Z
2002_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,28,0,1050583,777408,102947,1.003734,1707.47,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2003_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,24,0,697422,582336,82955,0.67753,1254.56,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2005_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,25,0,1294724,957184,100538,1.050388,1863.96,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2008_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,True,100.0,11,0,519543,308736,55848,0.589767,953.41,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2009_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,True,100.0,15,0,449600,342208,53665,0.453651,900.95,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2020_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,14,0,703255,567296,56698,0.557218,863.54,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2032_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,9,0,291875,213184,31748,0.305286,517.97,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2034_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,14,0,271493,249408,13106,0.153431,274.8,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2044_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,14,0,385225,331136,54266,0.40059,812.17,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2046_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,16,0,537717,452288,39146,0.409438,633.68,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2048_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,17,0,352744,292992,24009,0.255215,434.76,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2053_medium_07_screened_buy_only_mixed_seeded_invoicing,07_screened_buy_only_mixed_seeded_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,11,0,214615,189248,14796,0.149821,281.36,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2055_medium_07_screened_buy_only_mixed_seeded_invoicing,07_screened_buy_only_mixed_seeded_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,20,0,445983,399104,20932,0.261498,376.32,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2064_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,C_full,z-ai/glm-5.1,big,True,100.0,40,0,1289305,1089472,43698,0.714345,915.77,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2067_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,C_full,z-ai/glm-5.1,big,False,22.31,60,0,2283654,1875392,164360,1.766859,3132.25,api_error,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2073_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,C_full,z-ai/glm-5.1,big,False,60.32,32,0,1167529,861888,115018,1.089402,2004.26,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2074_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,C_full,z-ai/glm-5.1,big,True,100.0,15,0,495462,362112,74735,0.594445,1202.82,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2076_medium_09_single_bom_lowest_cost,09_single_bom_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,32,0,983142,818112,70895,0.728567,1144.46,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2080_medium_09_single_bom_lowest_cost,09_single_bom_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,18,0,585232,461120,78012,0.623444,1233.19,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2081_medium_09_single_bom_lowest_cost,09_single_bom_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,26,0,836491,743488,57142,0.574936,1072.56,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2087_medium_10_single_bom_split_by_capacity,10_single_bom_split_by_capacity,medium,C_full,z-ai/glm-5.1,big,False,22.46,66,0,1860291,1672768,229474,1.665123,3374.55,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2092_medium_10_single_bom_split_by_capacity,10_single_bom_split_by_capacity,medium,C_full,z-ai/glm-5.1,big,True,99.99,21,0,594992,506240,83779,0.624503,1226.74,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2094_medium_10_single_bom_split_by_capacity,10_single_bom_split_by_capacity,medium,C_full,z-ai/glm-5.1,big,False,75.5,78,0,2779886,2555584,131319,1.491998,2312.92,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2098_hard_11_restricted_subassembly_qualified_workcenters,11_restricted_subassembly_qualified_workcenters,hard,C_full,z-ai/glm-5.1,big,False,0.0,8,0,140251,117760,20110,0.150589,606.16,api_error,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2105_hard_11_restricted_subassembly_qualified_workcenters,11_restricted_subassembly_qualified_workcenters,hard,C_full,z-ai/glm-5.1,big,False,0.0,28,0,775903,684416,86325,0.68586,1680.29,api_error,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2107_medium_12_single_subassembly_lowest_cost,12_single_subassembly_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,20,0,715624,528832,69023,0.702706,1147.52,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2108_medium_12_single_subassembly_lowest_cost,12_single_subassembly_lowest_cost,medium,C_full,z-ai/glm-5.1,big,False,84.45,30,0,889704,738368,52860,0.61363,909.52,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2112_medium_12_single_subassembly_lowest_cost,12_single_subassembly_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,25,0,898742,711104,76454,0.744262,1281.15,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2114_medium_12_single_subassembly_lowest_cost,12_single_subassembly_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,27,0,1121828,933824,84937,0.879723,1283.64,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2118_medium_13_single_subassembly_qualified_workcenters,13_single_subassembly_qualified_workcenters,medium,C_full,z-ai/glm-5.1,big,True,100.0,17,0,615415,510720,48122,0.491097,798.9,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2124_medium_13_single_subassembly_qualified_workcenters,13_single_subassembly_qualified_workcenters,medium,C_full,z-ai/glm-5.1,big,False,0.0,1,0,9446,6080,2215,0.016039,399.19,api_error,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2126_medium_13_single_subassembly_qualified_workcenters,13_single_subassembly_qualified_workcenters,medium,C_full,z-ai/glm-5.1,big,True,100.0,24,0,827082,729152,64606,0.610948,1019.46,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2129_medium_14_single_subassembly_shared_overflow_capacity,14_single_subassembly_shared_overflow_capacity,medium,C_full,z-ai/glm-5.1,big,True,100.0,27,0,774378,665152,92126,0.718462,1240.41,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2136_medium_14_single_subassembly_shared_overflow_capacity,14_single_subassembly_shared_overflow_capacity,medium,C_full,z-ai/glm-5.1,big,True,100.0,17,0,1058962,545216,86120,1.167903,1331.14,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2137_medium_14_single_subassembly_shared_overflow_capacity,14_single_subassembly_shared_overflow_capacity,medium,C_full,z-ai/glm-5.1,big,True,100.0,50,0,1733081,1420800,111047,1.266582,1642.01,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2148_hard_15_parallel_subassemblies_branch_assigned,15_parallel_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,False,23.15,68,0,3014629,2433152,189540,2.16041,3169.44,token_cap,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2149_hard_15_parallel_subassemblies_branch_assigned,15_parallel_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,True,100.0,69,0,2987966,2683840,160684,1.797317,2573.82,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2164_hard_17_shared_component_subassemblies_branch_assigned,17_shared_component_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,False,0.0,70,0,3061393,2779392,136182,1.681014,2203.28,token_cap,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2166_hard_17_shared_component_subassemblies_branch_assigned,17_shared_component_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,False,92.09,62,0,1764535,1570112,221887,1.621696,3162.55,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
